target,motif,PuzzleId,FEN,Moves,Rating,Popularity,NbPlays,Themes
pin,pin,mE84d,8/1Q3pk1/5p1p/2P2q2/1P6/4B2P/2r1rPPK/5R2 w - - 1 31,b7f3 f5f3 g2f3 e2e3,1687,76,94,1090,crushing endgame master pin short,https://lichess.org/lRm0XRv1#61,,
pin,pin,nkFWU,r3k2r/ppp2ppp/2n2n2/2b5/4PP2/7B/PPP4P/RNBR3K b kq - 0 12,f6e4 d1e1 e8g8 e1e4,1713,74,95,11410,advantage master middlegame pin short,https://lichess.org/XJc8ReNw/black#24,Amar_Opening Amar_Opening_Other_variations,
pin,pin,pG3ZA,r4rk1/ppq3p1/3pQ2p/5n2/2B5/5N2/PP3PPP/5RK1 b - - 0 18,c7f7 e6e4 g8h8 c4f7,2101,78,91,1570,crushing discoveredAttack middlegame pin short,https://lichess.org/9kRadFF4/black#36,Italian_Game Italian_Game_Giuoco_Pianissimo,
pin,pin,qmqK8,6r1/3R2pk/4R3/5Nrp/6P1/n6P/8/6K1 b - - 1 41,g8c8 e6h6 h7g8 f5e7,1561,75,97,2698,crushing endgame pin short,https://lichess.org/L4zaiixF/black#82,,
pin,pin,sL9LW,r3kb1r/ppp1pppp/2n5/q7/2BPn1b1/2N1BN2/PPP2PPP/R2QK2R w KQkq - 5 8,c4f7 e8f7 d4d5 e4c3,1386,77,93,1678,advantage hangingPiece opening pin short,https://lichess.org/VRvYeIpm#15,Scandinavian_Defense Scandinavian_Defense_Main_Line,
pin,pin,toXr8,r3q1k1/p2b3p/Bnp2brQ/3p1p2/P3p3/B1N2P2/1PP4P/3R2RK b - - 6 26,d5d4 g1g6 e8g6 d1g1,1688,75,93,829,advantage clearance master middlegame pin short,https://lichess.org/q1nQCdIC/black#52,,
pin,pin,vMEh5,2r5/3qk3/4p2n/Rpp2p1B/1n6/1P2P3/1B1P1PPP/5RK1 b - - 0 32,d7d2 a5a7 e7d6 f1d1,1372,74,84,784,advantage middlegame pin short,https://lichess.org/EUeV14hg/black#64,,
pin,pin,wt0Uf,8/4qk2/R4pp1/7p/8/1P2B1PP/5P1K/8 b - - 9 49,f6f5 a6a7 e7a7 e3a7,1158,82,92,1274,crushing endgame master pin short,https://lichess.org/p4H55j1p/black#98,,
pin,pin,yTlEx,2k1r3/1p4pr/1q1p1np1/pNpP4/P1P1P1Pb/2QK4/1P4B1/R6R b - - 2 26,f6g4 g2h3 c8b8 h3g4,1402,76,97,4423,advantage middlegame pin short,https://lichess.org/8TwZVwPz/black#52,,
skewer,skewer,001xl,8/4R1k1/p5pp/3B4/5q2/8/5P1P/6K1 b - - 5 40,g7f6 e7f7 f6e5 f7f4,1131,80,94,11868,advantage endgame master masterVsMaster short skewer superGM,https://lichess.org/bEQkfPQD/black#80,,
skewer,skewer,1dl0N,8/8/5k2/B3pP1p/2PbK3/8/8/8 b - - 0 51,h5h4 a5d8 f6g7 d8h4,1312,76,98,4764,bishopEndgame crushing endgame master short skewer,https://lichess.org/0WhmzeF4/black#102,,
skewer,skewer,3IV3B,1k2r3/1p6/7q/Q1p2bp1/2B1p1p1/1P2R1P1/1P2KP2/8 b - - 3 31,h6c6 c4b5 c6c8 b5e8,1285,79,93,12457,crushing endgame short skewer,https://lichess.org/Y1IhA4V9/black#62,,
skewer,skewer,4nhXY,6k1/2p1b1pp/pp6/3rP3/5PP1/P3B2P/1P6/4R1K1 w - - 0 26,g1f2 e7h4 f2e2 h4e1,1364,75,100,789,advantage endgame short skewer,https://lichess.org/xvcnZ4oF#51,,
skewer,skewer,6QXF3,2r4r/Qbq2p1p/4kp2/1B1pp3/8/P7/1PP2PPP/2KR3R w - - 1 17,b5a4 c8a8 a7e3 a8a4,1530,74,96,38226,advantage middlegame short skewer,https://lichess.org/O3RLYxgP#33,Sicilian_Defense Sicilian_Defense_Open,
skewer,skewer,7x0XQ,8/7R/p1r5/P2k4/7P/8/6PK/4b3 b - - 0 37,e1a5 h7h5 d5e6 h5a5,1251,74,100,627,advantage endgame short skewer,https://lichess.org/w3XQ1ach/black#74,,
skewer,skewer,9ShxQ,6bk/8/6Kp/1R5P/8/P5p1/8/8 w - - 0 58,b5b1 g8h7 g6h6 h7b1,1170,75,97,6473,crushing endgame short skewer,https://lichess.org/T2z7BVVg#115,,
skewer,skewer,AzkyZ,1Q6/4R3/2p1n1pp/2Pb1p2/PK1k4/8/2r5/8 w - - 0 63,e7e6 c2b2 b4a5 b2b8,1353,75,98,9410,crushing endgame master short skewer,https://lichess.org/pv1CTQa9#125,,
skewer,skewer,CXHcn,8/4r3/3Rbb2/1p5k/1Pp2P1P/5KP1/8/1R6 w - - 5 56,b1d1 e6g4 f3g2 g4d1,1253,84,92,953,crushing endgame short skewer,https://lichess.org/OeoCLp2B#111,,
skewer,skewer,E7EQA,1r2k3/6R1/8/1pp2R1p/3prP2/8/5K2/8 b - - 0 59,e4e7 g7g8 e8d7 g8b8,1120,77,92,917,advantage endgame rookEndgame short skewer,https://lichess.org/Ghlbfpc6/black#118,,
